compound_id,method_id,rt_min,rsd_source,retention_factor_source,source_file,source_row
294,M29,19.44,0.0004,10.64,Dataset 29.xlsx,295
294,M30,12.36,0.0004,8.15,Dataset 30.xlsx,295
295,M01,7.81,0.002,5.15,Dataset 01.xlsx,288
295,M02,10.51,0,10.49,Dataset 02.xlsx,288
295,M03,11.94,0.0005,7.79,Dataset 03.xlsx,288
295,M04,11.13,0.0009,7.05,Dataset 04.xlsx,288
295,M05,11.31,0.0006,7.63,Dataset 05.xlsx,288
295,M06,14.53,0,9.38,Dataset 06.xlsx,288
295,M07,16.76,0.0003,11.23,Dataset 07.xlsx,288
295,M08,21.02,0.0003,22.1,Dataset 08.xlsx,288
295,M09,19.93,0.0022,20.37,Dataset 09.xlsx,288
295,M10,22.47,0.0003,15.64,Dataset 10.xlsx,288
295,M11,21.82,0.0003,15.46,Dataset 11.xlsx,288
295,M12,30.87,0.0003,31.77,Dataset 12.xlsx,288
295,M13,31.83,0.0002,24.06,Dataset 13.xlsx,288
295,M14,28.94,0.0004,37.59,Dataset 14.xlsx,288
295,M15,32.16,0.0004,19.1,Dataset 15.xlsx,288
295,M16,60.84,0.0016,47.67,Dataset 16.xlsx,288
295,M17,8.23,0.0012,7.94,Dataset 17.xlsx,288
295,M18,11.59,0.0006,7.05,Dataset 18.xlsx,288
295,M19,10.53,0,6.71,Dataset 19.xlsx,288
295,M20,12.62,0.0004,19.19,Dataset 20.xlsx,283
295,M21,9.95,0.0021,6.05,Dataset 21.xlsx,283
295,M22,25.27,0.0004,19.88,Dataset 22.xlsx,283
295,M23,22.19,0.0011,28.59,Dataset 23.xlsx,283
295,M24,25.76,0.0005,15.51,Dataset 24.xlsx,283
295,M25,15.13,0.0015,10.64,Dataset 25.xlsx,296
295,M26,13.98,0.0006,16.92,Dataset 26.xlsx,296
295,M27,18.8,0.0004,13.57,Dataset 27.xlsx,296
295,M28,17.18,0.0014,21.03,Dataset 28.xlsx,296
295,M29,18.75,0.0011,10.22,Dataset 29.xlsx,296
295,M30,11.98,0,7.87,Dataset 30.xlsx,296
296,M01,7.49,0.0019,4.9,Dataset 01.xlsx,289
296,M02,10.34,0.0023,10.3,Dataset 02.xlsx,289
296,M03,11.67,0.0025,7.59,Dataset 03.xlsx,289
296,M04,10.88,0.0017,6.87,Dataset 04.xlsx,289
296,M05,11.01,0.0013,7.4,Dataset 05.xlsx,289
296,M06,13.91,0.0015,8.94,Dataset 06.xlsx,289
296,M07,16.45,0.0013,11.01,Dataset 07.xlsx,289
296,M08,20.91,0.0003,21.98,Dataset 08.xlsx,289
296,M09,19.85,0.0009,20.29,Dataset 09.xlsx,289
296,M10,22.01,0.0015,15.3,Dataset 10.xlsx,289
296,M11,21.43,0.0003,15.18,Dataset 11.xlsx,289
296,M12,30.47,0.0036,31.35,Dataset 12.xlsx,289
296,M13,30.22,0.0003,22.8,Dataset 13.xlsx,289
296,M14,27.4,0.0003,35.53,Dataset 14.xlsx,289
296,M15,31.59,0.0004,18.74,Dataset 15.xlsx,289
296,M16,59.11,0.0003,46.29,Dataset 16.xlsx,289
296,M17,8.51,0.0036,8.25,Dataset 17.xlsx,289
296,M18,11.27,0.0015,6.83,Dataset 18.xlsx,289
296,M19,9.11,0.0022,5.67,Dataset 19.xlsx,289
296,M20,11.78,0.0004,17.84,Dataset 20.xlsx,284
296,M21,8.58,0.0008,5.08,Dataset 21.xlsx,284
296,M22,20.46,0.0004,15.91,Dataset 22.xlsx,284
296,M23,16.59,0.0013,21.12,Dataset 23.xlsx,284
296,M24,26.25,0.0005,15.83,Dataset 24.xlsx,284
296,M25,14.6,0.0007,10.23,Dataset 25.xlsx,297
296,M26,13.54,0.0005,16.36,Dataset 26.xlsx,297
296,M27,17.51,0.0004,12.57,Dataset 27.xlsx,297
296,M28,16.28,0.0005,19.87,Dataset 28.xlsx,297
296,M29,18.29,0.0012,9.95,Dataset 29.xlsx,297
296,M30,11.3,0.0004,7.37,Dataset 30.xlsx,297
297,M01,7.36,0.0019,4.8,Dataset 01.xlsx,290
297,M02,10.27,0.0042,10.22,Dataset 02.xlsx,290
297,M03,11.44,0.0007,7.42,Dataset 03.xlsx,290
297,M04,10.49,0.0005,6.59,Dataset 04.xlsx,290
297,M05,10.63,0.0007,7.11,Dataset 05.xlsx,290
297,M06,14.26,0.001,9.19,Dataset 06.xlsx,290
297,M07,15.71,0.0003,10.47,Dataset 07.xlsx,290
297,M08,20.16,0.0003,21.15,Dataset 08.xlsx,290
297,M09,18.79,0.0021,19.15,Dataset 09.xlsx,290
297,M10,21.74,0.0004,15.1,Dataset 10.xlsx,290
297,M11,20.99,0.0009,14.84,Dataset 11.xlsx,290
297,M12,29.16,0.0084,29.96,Dataset 12.xlsx,290
297,M13,29.53,0.0007,22.25,Dataset 13.xlsx,290
297,M14,26.81,0.002,34.75,Dataset 14.xlsx,290
297,M15,30.64,0.0005,18.15,Dataset 15.xlsx,290
297,M16,58.36,0.0003,45.69,Dataset 16.xlsx,290
297,M17,8.26,0.0029,7.98,Dataset 17.xlsx,290
297,M18,11.56,0.0011,7.03,Dataset 18.xlsx,290
297,M19,9.17,0.0006,5.72,Dataset 19.xlsx,290
297,M20,13.71,0.0004,20.93,Dataset 20.xlsx,285
297,M21,9.85,0.0022,5.99,Dataset 21.xlsx,285
297,M22,25.62,0.002,20.17,Dataset 22.xlsx,285
297,M23,20.33,0.0007,26.11,Dataset 23.xlsx,285
297,M24,20.89,0.0006,12.39,Dataset 24.xlsx,285
297,M25,14.39,0.0015,10.07,Dataset 25.xlsx,298
297,M26,13.34,0.0033,16.1,Dataset 26.xlsx,298
297,M27,17.48,0.0004,12.55,Dataset 27.xlsx,298
297,M28,16,0.0015,19.51,Dataset 28.xlsx,298
297,M29,17.82,0,9.67,Dataset 29.xlsx,298
297,M30,11.14,0.0004,7.25,Dataset 30.xlsx,298
298,M01,8.46,0.0018,5.66,Dataset 01.xlsx,291
298,M02,11.21,0.0004,11.25,Dataset 02.xlsx,291
298,M03,13.45,0.0005,8.9,Dataset 03.xlsx,291
298,M04,12.58,0,8.1,Dataset 04.xlsx,291
298,M05,12.84,0,8.8,Dataset 05.xlsx,291
298,M06,16.12,0.0004,10.51,Dataset 06.xlsx,291
298,M07,19.05,0.0011,12.9,Dataset 07.xlsx,291
298,M08,23.12,0.0003,24.41,Dataset 08.xlsx,291
298,M09,21.96,0.0003,22.55,Dataset 09.xlsx,291
298,M10,24.48,0.0003,17.13,Dataset 10.xlsx,291
298,M11,23.94,0.0003,17.06,Dataset 11.xlsx,291
298,M12,34.42,0.0002,35.54,Dataset 12.xlsx,291
298,M13,36.24,0.0002,27.54,Dataset 13.xlsx,291
298,M14,33.55,0.0003,43.73,Dataset 14.xlsx,291
298,M15,36.75,0.0004,21.97,Dataset 15.xlsx,291
298,M16,65.57,0.0001,51.46,Dataset 16.xlsx,291
298,M17,8.98,0.0019,8.76,Dataset 17.xlsx,291
298,M18,12.9,0.0016,7.96,Dataset 18.xlsx,291
298,M19,11.96,0.0005,7.76,Dataset 19.xlsx,291
298,M20,13.73,0.0004,20.96,Dataset 20.xlsx,286
298,M21,11.11,0.0006,6.88,Dataset 21.xlsx,286
298,M22,28.8,0.0004,22.8,Dataset 22.xlsx,286
298,M23,25.68,0.0003,33.23,Dataset 23.xlsx,286
298,M24,29.49,0.0004,17.9,Dataset 24.xlsx,286
298,M25,16.07,0.0005,11.36,Dataset 25.xlsx,299
298,M26,14.94,0.0006,18.15,Dataset 26.xlsx,299
298,M27,20.7,0,15.05,Dataset 27.xlsx,299
298,M28,19.14,0.0004,23.54,Dataset 28.xlsx,299
298,M29,20.63,0.0003,11.35,Dataset 29.xlsx,299
298,M30,13.47,0.0004,8.98,Dataset 30.xlsx,299
299,M01,7.43,0.001,4.85,Dataset 01.xlsx,292
299,M02,10.03,0.0009,9.96,Dataset 02.xlsx,292
299,M03,10.85,0.0006,6.99,Dataset 03.xlsx,292
299,M04,9.91,0.0006,6.16,Dataset 04.xlsx,292
299,M05,9.87,0.0007,6.53,Dataset 05.xlsx,292
299,M06,13.34,0.0007,8.53,Dataset 06.xlsx,292
299,M07,15.06,0.0006,9.99,Dataset 07.xlsx,292
299,M08,19.45,0.0003,20.37,Dataset 08.xlsx,292
299,M09,18.13,0.0005,18.45,Dataset 09.xlsx,292
299,M10,20.95,0.0004,14.51,Dataset 10.xlsx,292
299,M11,19.96,0.0005,14.06,Dataset 11.xlsx,292
299,M12,28.09,0.0007,28.82,Dataset 12.xlsx,292
299,M13,28.2,0.0004,21.2,Dataset 13.xlsx,292
299,M14,24.97,0.0004,32.29,Dataset 14.xlsx,292
299,M15,28.8,0.0017,17,Dataset 15.xlsx,292
299,M16,56.85,0.0002,44.48,Dataset 16.xlsx,292
299,M17,7.49,0.0026,7.14,Dataset 17.xlsx,292
299,M18,10.49,0.002,6.28,Dataset 18.xlsx,292
299,M19,8.53,0.0015,5.25,Dataset 19.xlsx,292
299,M20,10.87,0.0016,16.39,Dataset 20.xlsx,287
299,M21,7.98,0.0009,4.66,Dataset 21.xlsx,287
299,M22,19.62,0.0004,15.21,Dataset 22.xlsx,287
299,M23,16.78,0.0009,21.38,Dataset 23.xlsx,287
299,M24,20.1,0.0021,11.88,Dataset 24.xlsx,287
299,M25,12.97,0.0007,8.98,Dataset 25.xlsx,300
299,M26,11.76,0.0006,14.08,Dataset 26.xlsx,300
299,M27,14.21,0.0008,10.01,Dataset 27.xlsx,300
299,M28,12.4,0.0007,14.9,Dataset 28.xlsx,300
299,M29,14.06,0.0005,7.42,Dataset 29.xlsx,300
299,M30,8.73,0.002,5.46,Dataset 30.xlsx,300
300,M01,8.08,0.0007,5.36,Dataset 01.xlsx,293
300,M02,10.76,0.0005,10.76,Dataset 02.xlsx,293
300,M03,12.31,0.0004,8.06,Dataset 03.xlsx,293
300,M04,11.51,0.0004,7.33,Dataset 04.xlsx,293
300,M05,11.66,0.0006,7.9,Dataset 05.xlsx,293
300,M06,15.02,0,9.73,Dataset 06.xlsx,293
300,M07,17.21,0.0003,11.56,Dataset 07.xlsx,293
300,M08,21.5,0.0003,22.62,Dataset 08.xlsx,293
300,M09,20.41,0.0004,20.89,Dataset 09.xlsx,293
300,M10,23.01,0.0003,16.04,Dataset 10.xlsx,293
300,M11,22.4,0.0003,15.91,Dataset 11.xlsx,293
300,M12,31.43,0.0004,32.37,Dataset 12.xlsx,293
300,M13,32.63,0.0002,24.69,Dataset 13.xlsx,293
300,M14,29.36,0.0004,38.15,Dataset 14.xlsx,293
300,M15,33.34,0.0002,19.83,Dataset 15.xlsx,293
300,M16,61.64,0.0002,48.31,Dataset 16.xlsx,293
300,M17,8.44,0.0012,8.17,Dataset 17.xlsx,293
300,M18,11.93,0.0005,7.28,Dataset 18.xlsx,293
300,M19,10.45,0.0005,6.65,Dataset 19.xlsx,293
300,M20,12.59,0.0002,19.14,Dataset 20.xlsx,288
300,M21,9.75,0.0022,5.91,Dataset 21.xlsx,288
300,M22,24.73,0.0005,19.44,Dataset 22.xlsx,288
300,M23,21.47,0.0007,27.63,Dataset 23.xlsx,288
300,M24,25.42,0.0002,15.29,Dataset 24.xlsx,288
300,M25,15.34,0.0014,10.8,Dataset 25.xlsx,301
300,M26,14.11,0.0008,17.09,Dataset 26.xlsx,301
300,M27,19.05,0.0014,13.77,Dataset 27.xlsx,301
300,M28,17.19,0.0014,21.04,Dataset 28.xlsx,301
300,M29,19.1,0.0004,10.43,Dataset 29.xlsx,301
300,M30,12.13,0.0004,7.99,Dataset 30.xlsx,301
301,M01,7.44,0.001,4.86,Dataset 01.xlsx,294
301,M02,10.31,0.0005,10.27,Dataset 02.xlsx,294
301,M03,11.53,0.0011,7.49,Dataset 03.xlsx,294
301,M04,10.89,0.0013,6.88,Dataset 04.xlsx,294
301,M05,10.89,0,7.31,Dataset 05.xlsx,294
301,M06,13.78,0.0015,8.84,Dataset 06.xlsx,294
301,M07,16.42,0.0004,10.99,Dataset 07.xlsx,294
301,M08,20.88,0.0003,21.95,Dataset 08.xlsx,294
301,M09,19.83,0.0022,20.27,Dataset 09.xlsx,294
301,M10,22.04,0.0007,15.33,Dataset 10.xlsx,294
301,M11,21.4,0.0007,15.15,Dataset 11.xlsx,294
301,M12,30.48,0.0003,31.35,Dataset 12.xlsx,294
301,M13,30.18,0.0005,22.76,Dataset 13.xlsx,294
301,M14,27.49,0.0004,35.65,Dataset 14.xlsx,294
301,M15,31.45,0.0016,18.65,Dataset 15.xlsx,294
301,M16,59.09,0,46.27,Dataset 16.xlsx,294
301,M17,8.04,0.0039,7.74,Dataset 17.xlsx,294
301,M18,11.25,0.0006,6.81,Dataset 18.xlsx,294
301,M19,9.11,0.0032,5.67,Dataset 19.xlsx,294
301,M20,13.98,0.0012,21.36,Dataset 20.xlsx,289
301,M21,10.09,0.0007,6.16,Dataset 21.xlsx,289
301,M22,26.12,0.0004,20.59,Dataset 22.xlsx,289
301,M23,20.66,0.0021,26.55,Dataset 23.xlsx,289
301,M24,23.45,0.0018,14.03,Dataset 24.xlsx,289
301,M25,14.53,0.0005,10.18,Dataset 25.xlsx,302
301,M26,13.52,0.0006,16.33,Dataset 26.xlsx,302
301,M27,17.8,0.0008,12.8,Dataset 27.xlsx,302
301,M28,16.28,0.0005,19.87,Dataset 28.xlsx,302
301,M29,18.17,0.0016,9.88,Dataset 29.xlsx,302
301,M30,11.14,0,7.25,Dataset 30.xlsx,302
302,M01,6.84,0.0008,4.39,Dataset 01.xlsx,295
302,M02,9.17,0.0008,9.02,Dataset 02.xlsx,295
302,M03,9.35,0.0008,5.88,Dataset 03.xlsx,295
302,M04,8.83,0.0008,5.39,Dataset 04.xlsx,295
302,M05,8.92,0,5.81,Dataset 05.xlsx,295
302,M06,11.89,0.0006,7.49,Dataset 06.xlsx,295
302,M07,12.87,0.0004,8.39,Dataset 07.xlsx,295
302,M08,17.3,0.0004,18.01,Dataset 08.xlsx,295
302,M09,16.63,0.0016,16.83,Dataset 09.xlsx,295
302,M10,18.74,0.0004,12.88,Dataset 10.xlsx,295
302,M11,18.48,0,12.95,Dataset 11.xlsx,295
302,M12,24.73,0.0008,25.26,Dataset 12.xlsx,295
302,M13,24.85,0,18.57,Dataset 13.xlsx,295
302,M14,22.08,0.0008,28.44,Dataset 14.xlsx,295
302,M15,24.56,0.0003,14.35,Dataset 15.xlsx,295
302,M16,53.18,0.0005,41.54,Dataset 16.xlsx,295
302,M17,6.83,0.0025,6.42,Dataset 17.xlsx,295
302,M18,9.41,0,5.53,Dataset 18.xlsx,295
302,M19,5.81,0.0021,3.26,Dataset 19.xlsx,295
302,M20,8.03,0.0003,11.85,Dataset 20.xlsx,290
302,M21,5.58,0.0013,2.95,Dataset 21.xlsx,290
302,M22,12.24,0.0014,9.12,Dataset 22.xlsx,290
302,M23,11.2,0.0019,13.93,Dataset 23.xlsx,290
302,M24,11.72,0.0005,6.51,Dataset 24.xlsx,290
302,M25,13.75,0.0008,9.58,Dataset 25.xlsx,303
302,M26,12.62,0.0012,15.18,Dataset 26.xlsx,303
302,M27,16.09,0.0009,11.47,Dataset 27.xlsx,303
302,M28,14.42,0.0006,17.49,Dataset 28.xlsx,303
302,M29,15.76,0.001,8.44,Dataset 29.xlsx,303
302,M30,9.85,0.002,6.3,Dataset 30.xlsx,303
303,M01,7.67,0.0018,5.04,Dataset 01.xlsx,296
303,M02,10.6,0.0005,10.58,Dataset 02.xlsx,296
303,M03,12.26,0.0004,8.02,Dataset 03.xlsx,296
303,M04,11.67,0.0005,7.44,Dataset 04.xlsx,296
303,M05,11.57,0.0006,7.83,Dataset 05.xlsx,296
303,M06,14.43,0.0005,9.3,Dataset 06.xlsx,296
303,M07,17.3,0.0007,11.63,Dataset 07.xlsx,296
303,M08,21.51,0.0003,22.64,Dataset 08.xlsx,296
303,M09,20.71,0.0004,21.21,Dataset 09.xlsx,296
303,M10,22.85,0.0003,15.93,Dataset 10.xlsx,296
303,M11,22.21,0.0003,15.76,Dataset 11.xlsx,296
303,M12,31.83,0.0009,32.78,Dataset 12.xlsx,296
303,M13,31.94,0.0002,24.15,Dataset 13.xlsx,296
303,M14,29.36,0.0003,38.15,Dataset 14.xlsx,296
303,M15,33.08,0.0004,19.68,Dataset 15.xlsx,296
303,M16,60.97,0.0002,47.78,Dataset 16.xlsx,296
303,M17,8.46,0.002,8.2,Dataset 17.xlsx,296
303,M18,12.1,0.0012,7.4,Dataset 18.xlsx,296
303,M19,9.29,0.0008,5.81,Dataset 19.xlsx,296
303,M20,13.46,0.0004,20.54,Dataset 20.xlsx,291
303,M21,9.9,0.0029,6.02,Dataset 21.xlsx,291
303,M22,25.92,0.0003,20.42,Dataset 22.xlsx,291
303,M23,20.55,0.0007,26.4,Dataset 23.xlsx,291
303,M24,26.45,0.0005,15.96,Dataset 24.xlsx,291
303,M25,14.89,0.002,10.45,Dataset 25.xlsx,304
303,M26,13.89,0.0005,16.81,Dataset 26.xlsx,304
303,M27,18.55,0.0011,13.38,Dataset 27.xlsx,304
303,M28,17.05,0.0019,20.86,Dataset 28.xlsx,304
303,M29,18.87,0.0011,10.3,Dataset 29.xlsx,304
303,M30,11.89,0.0008,7.8,Dataset 30.xlsx,304
304,M01,7.71,0.0018,5.07,Dataset 01.xlsx,297
304,M02,10.37,0.0009,10.33,Dataset 02.xlsx,297
304,M03,11.66,0.0004,7.58,Dataset 03.xlsx,297
304,M04,10.87,0.001,6.86,Dataset 04.xlsx,297
304,M05,10.78,0.0009,7.23,Dataset 05.xlsx,297
304,M06,14.31,0.0005,9.22,Dataset 06.xlsx,297
304,M07,16.33,0.0004,10.92,Dataset 07.xlsx,297
304,M08,20.64,0.0003,21.68,Dataset 08.xlsx,297
304,M09,19.58,0.0003,20,Dataset 09.xlsx,297
304,M10,22.03,0.0003,15.32,Dataset 10.xlsx,297
304,M11,21.07,0.0002,14.9,Dataset 11.xlsx,297
304,M12,30.19,0.0005,31.05,Dataset 12.xlsx,297
304,M13,31.25,0.0002,23.61,Dataset 13.xlsx,297
304,M14,28.26,0,36.68,Dataset 14.xlsx,297
304,M15,31.16,0.0002,18.47,Dataset 15.xlsx,297
304,M16,60.2,0.0001,47.16,Dataset 16.xlsx,297
304,M17,8.08,0.0021,7.78,Dataset 17.xlsx,297
304,M18,11.4,0.0012,6.92,Dataset 18.xlsx,297
304,M19,9.56,0.0004,6,Dataset 19.xlsx,297
304,M20,11.81,0.0002,17.9,Dataset 20.xlsx,292
304,M21,9,0.0016,5.38,Dataset 21.xlsx,292
304,M22,22.5,0,17.6,Dataset 22.xlsx,292
304,M23,19.6,0,25.13,Dataset 23.xlsx,292
304,M24,22.77,0.0003,13.6,Dataset 24.xlsx,292
304,M25,14.07,0.0011,9.82,Dataset 25.xlsx,305
304,M26,12.87,0,15.5,Dataset 26.xlsx,305
304,M27,16.62,0.0004,11.88,Dataset 27.xlsx,305
304,M28,14.88,0.0011,18.08,Dataset 28.xlsx,305
304,M29,16.65,0.0008,8.97,Dataset 29.xlsx,305
304,M30,10.3,0.0013,6.63,Dataset 30.xlsx,305
305,M01,7.21,0.002,4.68,Dataset 01.xlsx,298
305,M02,10.02,0.0009,9.95,Dataset 02.xlsx,298
305,M03,10.78,0.0006,6.94,Dataset 03.xlsx,298
305,M04,9.97,0.0014,6.21,Dataset 04.xlsx,298
305,M05,9.97,0.0014,6.61,Dataset 05.xlsx,298
305,M06,13.28,0.0005,8.49,Dataset 06.xlsx,298
305,M07,14.93,0,9.9,Dataset 07.xlsx,298
305,M08,19.34,0.0003,20.25,Dataset 08.xlsx,298
305,M09,17.57,0.0005,17.84,Dataset 09.xlsx,298
305,M10,20.65,0.0004,14.3,Dataset 10.xlsx,298
305,M11,20.05,0.0007,14.13,Dataset 11.xlsx,298
305,M12,27.62,0.0011,28.32,Dataset 12.xlsx,298
305,M13,27.05,0.0006,20.3,Dataset 13.xlsx,298
305,M14,23.95,0.0003,30.93,Dataset 14.xlsx,298
305,M15,27.99,0,16.49,Dataset 15.xlsx,298
305,M16,55.49,0.0002,43.39,Dataset 16.xlsx,298
305,M17,7.37,0.0023,7.01,Dataset 17.xlsx,298
305,M18,10.32,0.0014,6.17,Dataset 18.xlsx,298
305,M19,8.38,0.0034,5.14,Dataset 19.xlsx,298
305,M20,8.74,0,12.99,Dataset 20.xlsx,293
305,M21,7.06,0.001,4.01,Dataset 21.xlsx,293
305,M22,15.33,0.0005,11.67,Dataset 22.xlsx,293
305,M23,13.57,0.001,17.09,Dataset 23.xlsx,293
305,M24,15.56,0,8.97,Dataset 24.xlsx,293
305,M25,14.21,0.0007,9.93,Dataset 25.xlsx,306
305,M26,13.01,0.0005,15.68,Dataset 26.xlsx,306
305,M27,16.84,0.0004,12.05,Dataset 27.xlsx,306
305,M28,15.08,0.0005,18.33,Dataset 28.xlsx,306
305,M29,17.02,0.0012,9.19,Dataset 29.xlsx,306
305,M30,10.45,0.0018,6.74,Dataset 30.xlsx,306
306,M01,7.75,0.0009,5.1,Dataset 01.xlsx,299
306,M02,10.8,0.0005,10.8,Dataset 02.xlsx,299
306,M03,12.17,0.0005,7.96,Dataset 03.xlsx,299
306,M04,11.78,0.0004,7.52,Dataset 04.xlsx,299
306,M05,11.5,0,7.77,Dataset 05.xlsx,299
306,M06,14.46,0,9.33,Dataset 06.xlsx,299
306,M07,17.38,0.0004,11.69,Dataset 07.xlsx,299
306,M08,21.54,0.0003,22.67,Dataset 08.xlsx,299
306,M09,20.75,0.0002,21.25,Dataset 09.xlsx,299
306,M10,22.85,0.0003,15.93,Dataset 10.xlsx,299
306,M11,22.18,0.0003,15.74,Dataset 11.xlsx,299
306,M12,32.21,0.0003,33.19,Dataset 12.xlsx,299
306,M13,32.11,0.0002,24.28,Dataset 13.xlsx,299
306,M14,29.38,0.0002,38.17,Dataset 14.xlsx,299
306,M15,32.96,0.0002,19.6,Dataset 15.xlsx,299
306,M16,61.15,0.0001,47.92,Dataset 16.xlsx,299
306,M17,8.35,0.0012,8.07,Dataset 17.xlsx,299
306,M18,11.73,0.0012,7.15,Dataset 18.xlsx,299
306,M19,9.96,0.001,6.29,Dataset 19.xlsx,299
306,M20,13.77,0.0002,21.03,Dataset 20.xlsx,294
306,M21,10.73,0.0026,6.61,Dataset 21.xlsx,294
306,M22,26.52,0.0002,20.92,Dataset 22.xlsx,294
306,M23,23.45,0.0009,30.26,Dataset 23.xlsx,294
306,M24,27.37,0.0002,16.54,Dataset 24.xlsx,294
306,M25,14.76,0.002,10.35,Dataset 25.xlsx,307
306,M26,13.72,0.0004,16.59,Dataset 26.xlsx,307
306,M27,18.27,0.0004,13.16,Dataset 27.xlsx,307
306,M28,16.72,0.002,20.44,Dataset 28.xlsx,307
306,M29,18.63,0,10.16,Dataset 29.xlsx,307
306,M30,11.42,0.001,7.46,Dataset 30.xlsx,307
307,M01,7.15,0.001,4.63,Dataset 01.xlsx,300
307,M02,9.65,0.0005,9.55,Dataset 02.xlsx,300
307,M03,10.21,0.0006,6.52,Dataset 03.xlsx,300
307,M04,9.53,0.0009,5.89,Dataset 04.xlsx,300
307,M05,9.57,0.0007,6.3,Dataset 05.xlsx,300
307,M06,12.73,0.0017,8.09,Dataset 06.xlsx,300
307,M07,14.16,0.0007,9.33,Dataset 07.xlsx,300
307,M08,18.58,0.0004,19.41,Dataset 08.xlsx,300
307,M09,17.62,0.001,17.89,Dataset 09.xlsx,300
307,M10,20.03,0.0004,13.83,Dataset 10.xlsx,300
307,M11,19.41,0.0004,13.65,Dataset 11.xlsx,300
307,M12,26.77,0.0005,27.42,Dataset 12.xlsx,300
307,M13,26.98,0.0003,20.24,Dataset 13.xlsx,300
307,M14,23.95,0.0005,30.93,Dataset 14.xlsx,300
307,M15,26.96,0.001,15.85,Dataset 15.xlsx,300
307,M16,55.49,0.0008,43.39,Dataset 16.xlsx,300
307,M17,7.31,0.0042,6.94,Dataset 17.xlsx,300
307,M18,10.08,0.0049,6,Dataset 18.xlsx,300
307,M19,8.23,0,5.03,Dataset 19.xlsx,300
307,M20,10.68,0.0009,16.09,Dataset 20.xlsx,295
307,M21,7.97,0.0009,4.65,Dataset 21.xlsx,295
307,M22,19.2,0.0006,14.87,Dataset 22.xlsx,295
307,M23,16.59,0.0009,21.12,Dataset 23.xlsx,295
307,M24,19.45,0.0012,11.47,Dataset 24.xlsx,295
307,M25,14.07,0.0006,9.82,Dataset 25.xlsx,308
307,M26,12.93,0.0007,15.58,Dataset 26.xlsx,308
307,M27,16.68,0,11.93,Dataset 27.xlsx,308
307,M28,14.97,0.0006,18.19,Dataset 28.xlsx,308
307,M29,16.48,0.0013,8.87,Dataset 29.xlsx,308
307,M30,10.24,0.0012,6.59,Dataset 30.xlsx,308
308,M01,7.84,0.0018,5.17,Dataset 01.xlsx,301
308,M02,10.83,0.0005,10.84,Dataset 02.xlsx,301
308,M03,12.51,0.001,8.21,Dataset 03.xlsx,301
308,M04,11.53,0.0016,7.34,Dataset 04.xlsx,301
308,M05,11.86,0.0012,8.05,Dataset 05.xlsx,301
308,M06,15.21,0.0005,9.86,Dataset 06.xlsx,301
308,M07,17.42,0.001,11.72,Dataset 07.xlsx,301
308,M08,21.75,0.0003,22.9,Dataset 08.xlsx,301
308,M09,20.65,0.0003,21.14,Dataset 09.xlsx,301
308,M10,23.38,0.0006,16.32,Dataset 10.xlsx,301
308,M11,22.6,0.0003,16.05,Dataset 11.xlsx,301
308,M12,32.26,0.0008,33.24,Dataset 12.xlsx,301
308,M13,33.14,0.0002,25.09,Dataset 13.xlsx,301
308,M14,30.5,0.0002,39.67,Dataset 14.xlsx,301
308,M15,33.87,0.0002,20.17,Dataset 15.xlsx,301
308,M16,62.25,0.0001,48.8,Dataset 16.xlsx,301
308,M17,8.64,0.002,8.39,Dataset 17.xlsx,301
308,M18,12.22,0.0006,7.49,Dataset 18.xlsx,301
308,M19,9.64,0.0006,6.06,Dataset 19.xlsx,301
308,M20,14.36,0.0002,21.97,Dataset 20.xlsx,296
308,M21,11.04,0.0006,6.83,Dataset 21.xlsx,296
308,M22,27.65,0.0002,21.85,Dataset 22.xlsx,296
308,M23,24.53,0.0003,31.7,Dataset 23.xlsx,296
308,M24,28.45,0.0002,17.24,Dataset 24.xlsx,296
308,M25,14.93,0.0005,10.48,Dataset 25.xlsx,309
308,M26,13.89,0.0004,16.81,Dataset 26.xlsx,309
308,M27,18.61,0,13.43,Dataset 27.xlsx,309
308,M28,17.09,0.0005,20.91,Dataset 28.xlsx,309
308,M29,18.93,0.0004,10.33,Dataset 29.xlsx,309
308,M30,12.13,0.0016,7.99,Dataset 30.xlsx,309
309,M01,7.56,0.0009,4.95,Dataset 01.xlsx,302
309,M02,9.96,0.0006,9.88,Dataset 02.xlsx,302
309,M03,10.7,0.0008,6.87,Dataset 03.xlsx,302
309,M04,9.74,0.0005,6.05,Dataset 04.xlsx,302
309,M05,9.85,0,6.52,Dataset 05.xlsx,302
309,M06,13.59,0.0004,8.71,Dataset 06.xlsx,302
309,M07,14.81,0,9.81,Dataset 07.xlsx,302
309,M08,19.22,0.0003,20.12,Dataset 08.xlsx,302
309,M09,17.88,0.0003,18.18,Dataset 09.xlsx,302
309,M10,20.72,0.0005,14.35,Dataset 10.xlsx,302
309,M11,19.67,0.0009,13.85,Dataset 11.xlsx,302
309,M12,27.73,0.0004,28.44,Dataset 12.xlsx,302
309,M13,29.01,0.0007,21.84,Dataset 13.xlsx,302
309,M14,25.7,0.0003,33.27,Dataset 14.xlsx,302
309,M15,27.63,0.0008,16.27,Dataset 15.xlsx,302
309,M16,57.77,0.0001,45.22,Dataset 16.xlsx,302
309,M17,7.5,0.002,7.15,Dataset 17.xlsx,302
309,M18,10.31,0.0048,6.16,Dataset 18.xlsx,302
