compound_id,name,source_smiles,source_inchi,source_formula,inchi_connectivity_matches,source_inchikey,generated_inchikey,canonical_smiles,group_parent_key,compound_group,rdkit_formula,fragment_count,mol_MolWt,mol_MolLogP,mol_TPSA,mol_NumHDonors,mol_NumHAcceptors,mol_NumRotatableBonds,mol_RingCount,mol_NumAromaticRings,mol_NumAliphaticRings,mol_FractionCSP3,mol_HeavyAtomCount,mol_NHOHCount,mol_NOCount,mol_LabuteASA,mol_BertzCT,mol_BalabanJ,mol_Chi0v,mol_Chi1v,mol_Kappa1,mol_Kappa2,mol_FormalCharge
319,Acarbose,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO," InChI=1S/C25H43NO18/c1-6-11(26-8-2-7(3-27)12(30)15(33)13(8)31)14(32)19(37)24(40-6)43-22-10(5-29)42-25(20(38)17(22)35)44-21-9(4-28)41-23(39)18(36)16(21)34/h2,6,8-39H,3-5H2,1H3/t6-,8+,9-,10-,11-,12-,13+,14+,15+,16-,17-,18-,19-,20-,21-,22-,23?,24-,25-/m1/s1",C25H43NO18,True,XUFXOAAUWZOOIT-UGEKTDRHSA-N,XUFXOAAUWZOOIT-UGEKTDRHSA-N,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,[CH3]-[CH]1-[O]-[CH](-[O]-[CH]2-[CH](-[CH2]-[OH])-[O]-[CH](-[O]-[CH]3-[CH](-[CH2]-[OH])-[O]-[CH](-[OH])-[CH](-[OH])-[CH]-3-[OH])-[CH](-[OH])-[CH]-2-[OH])-[CH](-[OH])-[CH](-[OH])-[CH]-1-[NH]-[CH]1-[CH]=[C](-[CH2]-[OH])-[CH](-[OH])-[CH](-[OH])-[CH]-1-[OH]_0_0,f541ec92263c8e96c8d26176,C25H43NO18,1,645.608,-8.5645,321.17,14,19,9,4,0,4,0.92,44,14,19,250.227561237,958.059034563,1.42105714339,23.5233439212,14.1231289119,35.8272394053,14.8163067995,0
320,Perfluorotridecanoic acid,C(=O)(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,"InChI=1S/C13HF25O2/c14-2(15,1(39)40)3(16,17)4(18,19)5(20,21)6(22,23)7(24,25)8(26,27)9(28,29)10(30,31)11(32,33)12(34,35)13(36,37)38/h(H,39,40)",C13HF25O2,True,LVDGGZAZAYHXEY-UHFFFAOYSA-N,LVDGGZAZAYHXEY-UHFFFAOYSA-N,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[O]:[C](:[O])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[F]_1_0,ef8a15c0d2220d2839b1ab33,C13HF25O2,1,664.099,7.6216,37.3,1,1,11,0,0,0,0.923076923077,40,1,2,198.212697326,969.687973853,7.3743906609,16.8045737112,8.1522868556,37.72,8.85967584877,0
321,Tralomethrin (peak3),CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C(C(Br)(Br)Br)Br)C,"InChI=1S/C22H19Br4NO3/c1-21(2)17(19(23)22(24,25)26)18(21)20(28)30-16(12-27)13-7-6-10-15(11-13)29-14-8-4-3-5-9-14/h3-11,16-19H,1-2H3",C22H19Br4NO3,True,YWSCPYYRJXKUDB-UHFFFAOYSA-N,YWSCPYYRJXKUDB-UHFFFAOYSA-N,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,[CH3]-[C]1(-[CH3])-[CH](-[C](=[O])-[O]-[C](:[C]:[N])-[c]2:[cH]:[cH]:[cH]:[c](-[O]-[c]3:[cH]:[cH]:[cH]:[cH]:[cH]:3):[cH]:2)-[CH]-1-[CH](-[Br])-[C](-[Br])(-[Br])-[Br]_1_0,1380bc3c592cb520da597f09,C22H19Br4NO3,1,665.014,7.46098,59.32,0,4,6,3,2,1,0.363636363636,30,0,4,209.383469979,952.845273525,1.7234534011,22.5333560149,12.4864088581,23.7762208814,9.31502710992,0
322,Icariin,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O,"InChI=1S/C33H40O15/c1-13(2)5-10-17-19(45-33-28(42)26(40)23(37)20(12-34)46-33)11-18(35)21-24(38)31(48-32-27(41)25(39)22(36)14(3)44-32)29(47-30(17)21)15-6-8-16(43-4)9-7-15/h5-9,11,14,20,22-23,25-28,32-37,39-42H,10,12H2,1-4H3/t14-,20+,22-,23+,25+,26-,27+,28+,32-,33+/m0/s1",C33H40O15,True,TZJALUIVHRYQQB-XLRXWWTNSA-N,TZJALUIVHRYQQB-XLRXWWTNSA-N,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,[CH3]-[O]:[C]1:[C]:[C]:[C](:[C]2:[O]:[C]3:[C](-[CH2]-[CH]=[C](-[CH3])-[CH3]):[C](:[O]-[CH]4-[O]-[CH](-[CH2]-[OH])-[CH](-[OH])-[CH](-[OH])-[CH]-4-[OH]):[C]:[C](:[O]):[C]:3:[C](:[O]):[C]:2:[O]-[CH]2-[O]-[CH](-[CH3])-[CH](-[OH])-[CH](-[OH])-[CH]-2-[OH]):[C]:[C]:1_6_0,14812f6f91f22e7ecc6c321a,C33H40O15,1,676.668,0.0679,238.2,8,15,9,5,3,2,0.484848484848,48,8,15,273.925789666,1679.2800746,1.71302312464,26.5872646667,15.2376941427,35.5347190898,14.3763729318,0
323,"Tris(2,3-dibromopropyl) phosphate",C(C(CBr)Br)OP(=O)(OCC(CBr)Br)OCC(CBr)Br,"InChI=1S/C9H15Br6O4P/c10-1-7(13)4-17-20(16,18-5-8(14)2-11)19-6-9(15)3-12/h7-9H,1-6H2",C9H15Br6O4P,True,PQYJRMFWJJONBO-UHFFFAOYSA-N,PQYJRMFWJJONBO-UHFFFAOYSA-N,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,[O]=[P](-[O]-[CH2]-[CH](-[Br])-[CH2]-[Br])(-[O]-[CH2]-[CH](-[Br])-[CH2]-[Br])-[O]-[CH2]-[CH](-[Br])-[CH2]-[Br]_0_0,0875c4610309c2d8522eaa6d,C9H15Br6O4P,1,697.613,5.6195,44.76,0,4,12,0,0,0,1,20,0,4,169.75431994,254.817349996,4.4484182258,20.7330915158,13.0742760826,22.99,13.299776335,0
324,PFDoS,C(C(C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,"InChI=1S/C12HF25O3S/c13-1(14,3(17,18)5(21,22)7(25,26)9(29,30)11(33,34)35)2(15,16)4(19,20)6(23,24)8(27,28)10(31,32)12(36,37)41(38,39)40/h(H,38,39,40)",C12HF25O3S,True,CFCRODHVHXGTPC-UHFFFAOYSA-N,CFCRODHVHXGTPC-UHFFFAOYSA-N,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[O]=[S](=[O])(-[OH])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[F]_0_0,7f819907fc94bc21ac94d32c,C12HF25O3S,1,700.154,7.3823,54.37,1,2,11,0,0,0,1,41,1,3,204.520635369,1097.35118321,7.45266511508,17.937566873,9.63465090582,39.16,9.08460200992,0
325,Perfluorotetradecanoic acid,C(=O)(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,"InChI=1S/C14HF27O2/c15-2(16,1(42)43)3(17,18)4(19,20)5(21,22)6(23,24)7(25,26)8(27,28)9(29,30)10(31,32)11(33,34)12(35,36)13(37,38)14(39,40)41/h(H,42,43)",C14HF27O2,True,RUDINRUXCKIXAJ-UHFFFAOYSA-N,RUDINRUXCKIXAJ-UHFFFAOYSA-N,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[O]:[C](:[O])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[F]_1_0,b8393da9715f408e65c6f2e3,C14HF27O2,1,714.106,8.2569,37.3,1,1,12,0,0,0,0.928571428571,43,1,2,212.908710246,1062.04400501,7.48557635441,18.0605026572,8.78025132861,40.58,9.5406109746,0
326,Ritonavir,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,"InChI=1S/C37H48N6O5S2/c1-24(2)33(42-36(46)43(5)20-29-22-49-35(40-29)25(3)4)34(45)39-28(16-26-12-8-6-9-13-26)18-32(44)31(17-27-14-10-7-11-15-27)41-37(47)48-21-30-19-38-23-50-30/h6-15,19,22-25,28,31-33,44H,16-18,20-21H2,1-5H3,(H,39,45)(H,41,47)(H,42,46)/t28-,31-,32-,33-/m0/s1",C37H48N6O5S2,True,NCDNCNXCDXHOMX-XGKFQTDJSA-N,NCDNCNXCDXHOMX-XGKFQTDJSA-N,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,[CH3]-[CH](-[CH3])-[C]1:[N]:[C](:[C]-[N](-[CH3]):[C](:[O]):[N]-[CH](-[C](:[O]):[N]-[CH](-[CH2]-[c]2:[cH]:[cH]:[cH]:[cH]:[cH]:2)-[CH2]-[CH](-[OH])-[CH](-[CH2]-[c]2:[cH]:[cH]:[cH]:[cH]:[cH]:2)-[N]:[C](:[O])-[O]-[CH2]-[C]2:[C]:[N]:[C]:[S]:2)-[CH](-[CH3])-[CH3]):[C]:[S]:1_8_0,9140024943d858a024a6c938,C37H48N6O5S2,1,720.962,5.9052,145.78,4,9,17,4,4,0,0.432432432432,50,4,11,302.058373917,1617.49682376,1.46376706859,30.8765263072,18.5683561882,38.4715978258,19.1655561431,0
327,Spinosyn A,CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C,"InChI=1S/C41H65NO10/c1-10-26-12-11-13-34(52-36-17-16-33(42(5)6)23(3)48-36)22(2)37(44)32-20-30-28(31(32)21-35(43)50-26)15-14-25-18-27(19-29(25)30)51-41-40(47-9)39(46-8)38(45-7)24(4)49-41/h14-15,20,22-31,33-34,36,38-41H,10-13,16-19,21H2,1-9H3/t22-,23-,24+,25-,26+,27-,28-,29-,30-,31+,33+,34+,36+,38+,39-,40-,41+/m1/s1",C41H65NO10,True,SRJQTHAZUNRMPR-UYQKXTDMSA-N,SRJQTHAZUNRMPR-UYQKXTDMSA-N,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1,[CH3]-[CH2]-[CH]1-[CH2]-[CH2]-[CH2]-[CH](-[O]-[CH]2-[CH2]-[CH2]-[CH](-[N](-[CH3])-[CH3])-[CH](-[CH3])-[O]-2)-[C](-[CH3]):[C](:[O]):[C]2:[C]-[CH]3-[CH](-[CH]=[CH]-[CH]4-[CH2]-[CH](-[O]-[CH]5-[O]-[CH](-[CH3])-[CH](-[O]-[CH3])-[CH](-[O]-[CH3])-[CH]-5-[O]-[CH3])-[CH2]-[CH]-4-3)-[CH]-2-[CH2]-[C](=[O])-[O]-1_2_0,a7d3e054979e4201532e2ed0,C41H65NO10,1,731.968,5.4874,111.22,0,11,9,6,0,6,0.853658536585,52,0,11,310.913982324,1287.85675234,1.20495053103,32.9406629146,19.976056467,39.9771252645,17.4004343623,0
328,Erythromycin,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,"InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3/t18-,19-,20+,21+,22-,23+,24+,25-,26+,28-,29+,30-,31+,32-,34+,35-,36-,37-/m1/s1",C37H67NO13,True,ULGZDMOVFRHVEP-RWJQBGPGSA-N,ULGZDMOVFRHVEP-RWJQBGPGSA-N,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,[CH3]-[CH2]-[CH]1-[O]-[C](=[O])-[CH](-[CH3])-[CH](-[O]-[CH]2-[CH2]-[C](-[CH3])(-[O]-[CH3])-[CH](-[OH])-[CH](-[CH3])-[O]-2)-[CH](-[CH3])-[CH](-[O]-[CH]2-[O]-[CH](-[CH3])-[CH2]-[CH](-[N](-[CH3])-[CH3])-[CH]-2-[OH])-[C](-[CH3])(-[OH])-[CH2]-[C](-[CH3]):[C](:[O]):[C](-[CH3])-[CH](-[OH])-[C]-1(-[CH3])-[OH]_2_0,f23a727fbe1c6f18cb88859c,C37H67NO13,1,733.937,1.7856,193.91,5,14,7,3,0,3,0.945945945946,51,5,14,303.594991694,1167.29816646,2.18306633517,32.9379490593,18.4941174658,44.0994552713,17.0144787938,0
329,Clarithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,"InChI=1S/C38H69NO13/c1-15-26-38(10,45)31(42)21(4)28(40)19(2)17-37(9,47-14)33(52-35-29(41)25(39(11)12)16-20(3)48-35)22(5)30(23(6)34(44)50-26)51-27-18-36(8,46-13)32(43)24(7)49-27/h19-27,29-33,35,41-43,45H,15-18H2,1-14H3/t19-,20-,21+,22+,23-,24+,25+,26-,27+,29-,30+,31-,32+,33-,35+,36-,37-,38-/m1/s1",C38H69NO13,True,AGOYDEPGAOXOCK-KCBOHYOISA-N,AGOYDEPGAOXOCK-KCBOHYOISA-N,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,[CH3]-[CH2]-[CH]1-[O]-[C](=[O])-[CH](-[CH3])-[CH](-[O]-[CH]2-[CH2]-[C](-[CH3])(-[O]-[CH3])-[CH](-[OH])-[CH](-[CH3])-[O]-2)-[CH](-[CH3])-[CH](-[O]-[CH]2-[O]-[CH](-[CH3])-[CH2]-[CH](-[N](-[CH3])-[CH3])-[CH]-2-[OH])-[C](-[CH3])(-[O]-[CH3])-[CH2]-[C](-[CH3]):[C](:[O]):[C](-[CH3])-[CH](-[OH])-[C]-1(-[CH3])-[OH]_2_0,121fe6ad860793f97f533226,C38H69NO13,1,747.964,2.4397,182.91,4,14,8,3,0,3,0.947368421053,52,4,14,310.279245286,1187.57645421,2.22195209465,33.8989837543,18.8828831037,45.0920008353,17.6591663683,0
330,Azithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,"InChI=1S/C38H72N2O12/c1-15-27-38(10,46)31(42)24(6)40(13)19-20(2)17-36(8,45)33(52-35-29(41)26(39(11)12)16-21(3)48-35)22(4)30(23(5)34(44)50-27)51-28-18-37(9,47-14)32(43)25(7)49-28/h20-33,35,41-43,45-46H,15-19H2,1-14H3/t20-,21-,22+,23-,24-,25+,26+,27-,28+,29-,30+,31-,32+,33-,35+,36-,37-,38-/m1/s1",C38H72N2O12,True,MQTOSJVFKKJCRP-BICOPXKESA-N,MQTOSJVFKKJCRP-BICOPXKESA-N,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,[CH3]-[CH2]-[CH]1-[O]-[C](=[O])-[CH](-[CH3])-[CH](-[O]-[CH]2-[CH2]-[C](-[CH3])(-[O]-[CH3])-[CH](-[OH])-[CH](-[CH3])-[O]-2)-[CH](-[CH3])-[CH](-[O]-[CH]2-[O]-[CH](-[CH3])-[CH2]-[CH](-[N](-[CH3])-[CH3])-[CH]-2-[OH])-[C](-[CH3])(-[OH])-[CH2]-[CH](-[CH3])-[CH2]-[N](-[CH3])-[CH](-[CH3])-[CH](-[OH])-[C]-1(-[CH3])-[OH]_0_0,941763538c16ab57ad9d0f47,C38H72N2O12,1,748.996,1.9007,180.08,5,14,7,3,0,3,0.973684210526,52,5,14,311.558245378,1143.29960763,2.17489767437,34.1840211455,19.1425315931,45.3798907957,17.8474528312,0
331,Narasin,CC[C@H]([C@H]1[C@H](C[C@@H]([C@@H](O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)[C@@H]2[C@H](C[C@H]([C@]3(O2)C=C[C@H]([C@@]4(O3)CC[C@@](O4)(C)[C@H]5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C)C(=O)O,"InChI=1S/C43H72O11/c1-12-30(35(46)27(8)34(45)28(9)36-23(4)21-24(5)37(51-36)31(13-2)39(47)48)38-25(6)22-26(7)42(52-38)18-15-32(44)43(54-42)20-19-40(11,53-43)33-16-17-41(49,14-3)29(10)50-33/h15,18,23-34,36-38,44-45,49H,12-14,16-17,19-22H2,1-11H3,(H,47,48)/t23-,24-,25-,26+,27-,28-,29-,30-,31+,32+,33+,34+,36+,37+,38-,40-,41+,42-,43-/m0/s1",C43H72O11,True,VHKXXVVRRDYCIK-CWCPJSEDSA-N,VHKXXVVRRDYCIK-CWCPJSEDSA-N,CC[C@@H](C(=O)O)[C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)[C@@H](C)C[C@@H]1C,[CH3]-[CH2]-[C](:[C](:[O]):[C](-[CH3])-[CH](-[OH])-[CH](-[CH3])-[CH]1-[O]-[CH](-[CH](-[CH2]-[CH3])-[C](:[O]):[O])-[CH](-[CH3])-[CH2]-[CH]-1-[CH3])-[CH]1-[O]-[C]2(-[CH]=[CH]-[CH](-[OH])-[C]3(-[CH2]-[CH2]-[C](-[CH3])(-[CH]4-[CH2]-[CH2]-[C](-[OH])(-[CH2]-[CH3])-[CH](-[CH3])-[O]-4)-[O]-3)-[O]-2)-[CH](-[CH3])-[CH2]-[CH]-1-[CH3]_3_0,acb7f133587b4d087f763ec9,C43H72O11,1,765.038,6.434,161.21,4,10,12,5,0,5,0.906976744186,54,4,11,323.415766389,1356.15203081,1.31599657572,34.8255080221,21.1484499272,43.6779626247,16.4323194593,0
332,PFHxDA,C(=O)(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,"InChI=1S/C16HF31O2/c17-2(18,1(48)49)3(19,20)4(21,22)5(23,24)6(25,26)7(27,28)8(29,30)9(31,32)10(33,34)11(35,36)12(37,38)13(39,40)14(41,42)15(43,44)16(45,46)47/h(H,48,49)",C16HF31O2,True,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,OJMBMWRMTMHMSZ-UHFFFAOYSA-N,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[O]:[C](:[O])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[F]_1_0,a8fee72d826a954e87bca6f7,C16HF31O2,1,814.12,9.5275,37.3,1,1,14,0,0,0,0.9375,49,1,2,242.300736087,1250.34372187,7.67515866968,20.5723605492,10.0361802746,46.3,10.9026018845,0
333,Glycyrrhizic acid,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)(C)C(=O)O,"InChI=1S/C42H62O16/c1-37(2)21-8-11-42(7)31(20(43)16-18-19-17-39(4,36(53)54)13-12-38(19,3)14-15-41(18,42)6)40(21,5)10-9-22(37)55-35-30(26(47)25(46)29(57-35)33(51)52)58-34-27(48)23(44)24(45)28(56-34)32(49)50/h16,19,21-31,34-35,44-48H,8-15,17H2,1-7H3,(H,49,50)(H,51,52)(H,53,54)/t19-,21-,22-,23-,24-,25-,26-,27+,28-,29-,30+,31+,34-,35-,38+,39-,40-,41+,42+/m0/s1",C42H62O16,True,LPLVUJXQOOQHMX-QWBHMCJMSA-N,LPLVUJXQOOQHMX-QWBHMCJMSA-N,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,[CH3]-[C]1(-[C](:[O]):[O])-[CH2]-[CH2]-[C]2(-[CH3])-[CH2]-[CH2]-[C]3(-[CH3])-[C](:[C]:[C](:[O]):[C]4-[C]5(-[CH3])-[CH2]-[CH2]-[CH](-[O]-[CH]6-[O]-[CH](-[C](:[O]):[O])-[CH](-[OH])-[CH](-[OH])-[CH]-6-[O]-[CH]6-[O]-[CH](-[C](:[O]):[O])-[CH](-[OH])-[CH](-[OH])-[CH]-6-[OH])-[C](-[CH3])(-[CH3])-[CH]-5-[CH2]-[CH2]-[C]-4-3-[CH3])-[CH]-2-[CH2]-1_5_0,14b53177e66a60df70f283c4,C42H62O16,1,822.942,2.2456,267.04,8,13,7,7,0,7,0.857142857143,58,8,16,337.425595947,1731.14413427,1.17385250015,34.3679101562,20.7443163934,43.5461763897,14.2638086082,0
